week_from,week_until,calendar_week,plz,vacc_status,nCumul,population
2021-12-20,2021-12-26,51,8400,booster,9696,39632
2021-12-20,2021-12-26,51,8400,completedBasicImmu,28517,39632
2021-12-20,2021-12-26,51,8403,atLeastOneDose,145,321
2021-12-20,2021-12-26,51,8403,booster,99,321
2021-12-20,2021-12-26,51,8403,completedBasicImmu,144,321
2021-12-20,2021-12-26,51,8404,atLeastOneDose,13200,20278
2021-12-20,2021-12-26,51,8404,booster,4026,20278
2021-12-20,2021-12-26,51,8404,completedBasicImmu,12873,20278
2021-12-20,2021-12-26,51,8405,atLeastOneDose,12422,18152
2021-12-20,2021-12-26,51,8405,booster,4748,18152
2021-12-20,2021-12-26,51,8405,completedBasicImmu,12148,18152
2021-12-20,2021-12-26,51,8406,atLeastOneDose,8947,13621
2021-12-20,2021-12-26,51,8406,booster,2250,13621
2021-12-20,2021-12-26,51,8406,completedBasicImmu,8747,13621
2021-12-20,2021-12-26,51,8408,atLeastOneDose,10619,16314
2021-12-20,2021-12-26,51,8408,booster,3421,16314
2021-12-20,2021-12-26,51,8408,completedBasicImmu,10358,16314
2021-12-20,2021-12-26,51,8409,atLeastOneDose,2083,3194
2021-12-20,2021-12-26,51,8409,booster,622,3194
2021-12-20,2021-12-26,51,8409,completedBasicImmu,2033,3194
2021-12-20,2021-12-26,51,8412,atLeastOneDose,624,983
2021-12-20,2021-12-26,51,8412,booster,224,983
2021-12-20,2021-12-26,51,8412,completedBasicImmu,613,983
2021-12-20,2021-12-26,51,8413,atLeastOneDose,3302,4712
2021-12-20,2021-12-26,51,8413,booster,1278,4712
2021-12-20,2021-12-26,51,8413,completedBasicImmu,3226,4712
2021-12-20,2021-12-26,51,8414,atLeastOneDose,678,977
2021-12-20,2021-12-26,51,8414,booster,250,977
2021-12-20,2021-12-26,51,8414,completedBasicImmu,667,977
2021-12-20,2021-12-26,51,8415,atLeastOneDose,409,577
2021-12-20,2021-12-26,51,8415,booster,173,577
2021-12-20,2021-12-26,51,8415,completedBasicImmu,398,577
2021-12-20,2021-12-26,51,8416,atLeastOneDose,1008,1423
2021-12-20,2021-12-26,51,8416,booster,351,1423
2021-12-20,2021-12-26,51,8416,completedBasicImmu,994,1423
2021-12-20,2021-12-26,51,8418,atLeastOneDose,390,772
2021-12-20,2021-12-26,51,8418,booster,123,772
2021-12-20,2021-12-26,51,8418,completedBasicImmu,381,772
2021-12-20,2021-12-26,51,8421,atLeastOneDose,534,777
2021-12-20,2021-12-26,51,8421,booster,230,777
2021-12-20,2021-12-26,51,8421,completedBasicImmu,523,777
2021-12-20,2021-12-26,51,8422,atLeastOneDose,2729,3877
2021-12-20,2021-12-26,51,8422,booster,782,3877
2021-12-20,2021-12-26,51,8422,completedBasicImmu,2632,3877
2021-12-20,2021-12-26,51,8424,atLeastOneDose,6536,9396
2021-12-20,2021-12-26,51,8424,booster,2157,9396
2021-12-20,2021-12-26,51,8424,completedBasicImmu,6339,9396
2021-12-20,2021-12-26,51,8425,atLeastOneDose,791,1091
2021-12-20,2021-12-26,51,8425,booster,306,1091
2021-12-20,2021-12-26,51,8425,completedBasicImmu,778,1091
2021-12-20,2021-12-26,51,8426,atLeastOneDose,1783,2414
2021-12-20,2021-12-26,51,8426,booster,563,2414
2021-12-20,2021-12-26,51,8426,completedBasicImmu,1756,2414
2021-12-20,2021-12-26,51,8427,atLeastOneDose,3173,4787
2021-12-20,2021-12-26,51,8427,booster,1121,4787
2021-12-20,2021-12-26,51,8427,completedBasicImmu,3111,4787
2021-12-20,2021-12-26,51,8428,atLeastOneDose,339,456
2021-12-20,2021-12-26,51,8428,booster,137,456
2021-12-20,2021-12-26,51,8428,completedBasicImmu,329,456
2021-12-20,2021-12-26,51,8442,atLeastOneDose,2235,3141
2021-12-20,2021-12-26,51,8442,booster,842,3141
2021-12-20,2021-12-26,51,8442,completedBasicImmu,2204,3141
2021-12-20,2021-12-26,51,8444,atLeastOneDose,1529,2231
2021-12-20,2021-12-26,51,8444,booster,600,2231
2021-12-20,2021-12-26,51,8444,completedBasicImmu,1511,2231
2021-12-20,2021-12-26,51,8447,atLeastOneDose,1055,1931
2021-12-20,2021-12-26,51,8447,booster,416,1931
2021-12-20,2021-12-26,51,8447,completedBasicImmu,1045,1931
2021-12-20,2021-12-26,51,8450,atLeastOneDose,1505,2227
2021-12-20,2021-12-26,51,8450,booster,511,2227
2021-12-20,2021-12-26,51,8450,completedBasicImmu,1477,2227
2021-12-20,2021-12-26,51,8451,atLeastOneDose,976,1417
2021-12-20,2021-12-26,51,8451,booster,275,1417
2021-12-20,2021-12-26,51,8451,completedBasicImmu,952,1417
2021-12-20,2021-12-26,51,8452,atLeastOneDose,450,699
2021-12-20,2021-12-26,51,8452,booster,128,699
2021-12-20,2021-12-26,51,8452,completedBasicImmu,439,699
2021-12-20,2021-12-26,51,8453,atLeastOneDose,200,282
2021-12-20,2021-12-26,51,8453,booster,80,282
2021-12-20,2021-12-26,51,8453,completedBasicImmu,199,282
2021-12-20,2021-12-26,51,8457,atLeastOneDose,347,485
2021-12-20,2021-12-26,51,8457,booster,149,485
2021-12-20,2021-12-26,51,8457,completedBasicImmu,339,485
2021-12-20,2021-12-26,51,8458,atLeastOneDose,447,657
2021-12-20,2021-12-26,51,8458,booster,151,657
2021-12-20,2021-12-26,51,8458,completedBasicImmu,440,657
2021-12-20,2021-12-26,51,8459,atLeastOneDose,244,376
2021-12-20,2021-12-26,51,8459,booster,50,376
2021-12-20,2021-12-26,51,8459,completedBasicImmu,238,376
2021-12-20,2021-12-26,51,8460,atLeastOneDose,1154,1831
2021-12-20,2021-12-26,51,8460,booster,392,1831
2021-12-20,2021-12-26,51,8460,completedBasicImmu,1145,1831
2021-12-20,2021-12-26,51,8461,atLeastOneDose,240,376
2021-12-20,2021-12-26,51,8461,booster,80,376
2021-12-20,2021-12-26,51,8461,completedBasicImmu,239,376
2021-12-20,2021-12-26,51,8462,atLeastOneDose,896,1309
2021-12-20,2021-12-26,51,8462,booster,432,1309
2021-12-20,2021-12-26,51,8462,completedBasicImmu,883,1309
2021-12-20,2021-12-26,51,8463,atLeastOneDose,492,850
2021-12-20,2021-12-26,51,8463,booster,191,850
2021-12-20,2021-12-26,51,8463,completedBasicImmu,483,850
2021-12-20,2021-12-26,51,8465,atLeastOneDose,246,389
2021-12-20,2021-12-26,51,8465,booster,83,389
2021-12-20,2021-12-26,51,8465,completedBasicImmu,242,389
2021-12-20,2021-12-26,51,8466,atLeastOneDose,388,674
2021-12-20,2021-12-26,51,8466,booster,165,674
2021-12-20,2021-12-26,51,8466,completedBasicImmu,384,674
2021-12-20,2021-12-26,51,8467,atLeastOneDose,292,458
2021-12-20,2021-12-26,51,8467,booster,91,458
2021-12-20,2021-12-26,51,8467,completedBasicImmu,288,458
2021-12-20,2021-12-26,51,8468,atLeastOneDose,368,649
2021-12-20,2021-12-26,51,8468,booster,135,649
2021-12-20,2021-12-26,51,8468,completedBasicImmu,360,649
2021-12-20,2021-12-26,51,8471,atLeastOneDose,705,1034
2021-12-20,2021-12-26,51,8471,booster,263,1034
2021-12-20,2021-12-26,51,8471,completedBasicImmu,694,1034
2021-12-20,2021-12-26,51,8472,atLeastOneDose,5507,7417
2021-12-20,2021-12-26,51,8472,booster,2346,7417
2021-12-20,2021-12-26,51,8472,completedBasicImmu,5403,7417
2021-12-20,2021-12-26,51,8474,atLeastOneDose,1113,1680
2021-12-20,2021-12-26,51,8474,booster,388,1680
2021-12-20,2021-12-26,51,8474,completedBasicImmu,1102,1680
2021-12-20,2021-12-26,51,8475,atLeastOneDose,1204,1661
2021-12-20,2021-12-26,51,8475,booster,406,1661
2021-12-20,2021-12-26,51,8475,completedBasicImmu,1173,1661
2021-12-20,2021-12-26,51,8476,atLeastOneDose,560,1007
2021-12-20,2021-12-26,51,8476,booster,214,1007
2021-12-20,2021-12-26,51,8476,completedBasicImmu,548,1007
2021-12-20,2021-12-26,51,8477,atLeastOneDose,688,1122
2021-12-20,2021-12-26,51,8477,booster,349,1122
2021-12-20,2021-12-26,51,8477,completedBasicImmu,673,1122
2021-12-20,2021-12-26,51,8478,atLeastOneDose,596,936
2021-12-20,2021-12-26,51,8478,booster,176,936
2021-12-20,2021-12-26,51,8478,completedBasicImmu,583,936
2021-12-20,2021-12-26,51,8479,atLeastOneDose,418,697
2021-12-20,2021-12-26,51,8479,booster,147,697
2021-12-20,2021-12-26,51,8479,completedBasicImmu,409,697
2021-12-20,2021-12-26,51,8482,atLeastOneDose,905,1719
2021-12-20,2021-12-26,51,8482,booster,191,1719
2021-12-20,2021-12-26,51,8482,completedBasicImmu,884,1719
2021-12-20,2021-12-26,51,8483,atLeastOneDose,1936,2967
2021-12-20,2021-12-26,51,8483,booster,536,2967
2021-12-20,2021-12-26,51,8483,completedBasicImmu,1903,2967
2021-12-20,2021-12-26,51,8484,atLeastOneDose,2268,3329
2021-12-20,2021-12-26,51,8484,booster,858,3329
2021-12-20,2021-12-26,51,8484,completedBasicImmu,2226,3329
2021-12-20,2021-12-26,51,8486,atLeastOneDose,1204,1899
2021-12-20,2021-12-26,51,8486,booster,382,1899
2021-12-20,2021-12-26,51,8486,completedBasicImmu,1185,1899
2021-12-20,2021-12-26,51,8487,atLeastOneDose,1005,1514
2021-12-20,2021-12-26,51,8487,booster,326,1514
2021-12-20,2021-12-26,51,8487,completedBasicImmu,974,1514
2021-12-20,2021-12-26,51,8488,atLeastOneDose,2795,4549
2021-12-20,2021-12-26,51,8488,booster,883,4549
2021-12-20,2021-12-26,51,8488,completedBasicImmu,2744,4549
2021-12-20,2021-12-26,51,8489,atLeastOneDose,596,980
2021-12-20,2021-12-26,51,8489,booster,192,980
2021-12-20,2021-12-26,51,8489,completedBasicImmu,592,980
2021-12-20,2021-12-26,51,8492,atLeastOneDose,1209,2077
2021-12-20,2021-12-26,51,8492,booster,472,2077
2021-12-20,2021-12-26,51,8492,completedBasicImmu,1173,2077
2021-12-20,2021-12-26,51,8493,atLeastOneDose,959,1628
2021-12-20,2021-12-26,51,8493,booster,296,1628
2021-12-20,2021-12-26,51,8493,completedBasicImmu,929,1628
2021-12-20,2021-12-26,51,8494,atLeastOneDose,1763,2895
2021-12-20,2021-12-26,51,8494,booster,640,2895
2021-12-20,2021-12-26,51,8494,completedBasicImmu,1709,2895
2021-12-20,2021-12-26,51,8496,atLeastOneDose,429,931
2021-12-20,2021-12-26,51,8496,booster,149,931
2021-12-20,2021-12-26,51,8496,completedBasicImmu,418,931
2021-12-20,2021-12-26,51,8497,atLeastOneDose,395,790
2021-12-20,2021-12-26,51,8497,booster,117,790
2021-12-20,2021-12-26,51,8497,completedBasicImmu,385,790
2021-12-20,2021-12-26,51,8498,atLeastOneDose,520,940
2021-12-20,2021-12-26,51,8498,booster,173,940
2021-12-20,2021-12-26,51,8498,completedBasicImmu,514,940
2021-12-20,2021-12-26,51,8499,atLeastOneDose,184,376
2021-12-20,2021-12-26,51,8499,booster,72,376
2021-12-20,2021-12-26,51,8499,completedBasicImmu,179,376
2021-12-20,2021-12-26,51,8523,atLeastOneDose,515,1084
2021-12-20,2021-12-26,51,8523,booster,142,1084
2021-12-20,2021-12-26,51,8523,completedBasicImmu,500,1084
2021-12-20,2021-12-26,51,8542,atLeastOneDose,3551,5007
2021-12-20,2021-12-26,51,8542,booster,1489,5007
2021-12-20,2021-12-26,51,8542,completedBasicImmu,3493,5007
2021-12-20,2021-12-26,51,8543,atLeastOneDose,618,1096
2021-12-20,2021-12-26,51,8543,booster,198,1096
2021-12-20,2021-12-26,51,8543,completedBasicImmu,611,1096
2021-12-20,2021-12-26,51,8544,atLeastOneDose,266,406
2021-12-20,2021-12-26,51,8544,booster,72,406
2021-12-20,2021-12-26,51,8544,completedBasicImmu,254,406
2021-12-20,2021-12-26,51,8545,atLeastOneDose,1797,2740
2021-12-20,2021-12-26,51,8545,booster,666,2740
2021-12-20,2021-12-26,51,8545,completedBasicImmu,1762,2740
2021-12-20,2021-12-26,51,8548,atLeastOneDose,692,900
2021-12-20,2021-12-26,51,8548,booster,227,900
2021-12-20,2021-12-26,51,8548,completedBasicImmu,680,900
2021-12-20,2021-12-26,51,8600,atLeastOneDose,19190,27178
2021-12-20,2021-12-26,51,8600,booster,5981,27178
2021-12-20,2021-12-26,51,8600,completedBasicImmu,18823,27178
2021-12-20,2021-12-26,51,8602,atLeastOneDose,1908,2681
2021-12-20,2021-12-26,51,8602,booster,823,2681
2021-12-20,2021-12-26,51,8602,completedBasicImmu,1871,2681
2021-12-20,2021-12-26,51,8603,atLeastOneDose,3523,5170
2021-12-20,2021-12-26,51,8603,booster,1281,5170
2021-12-20,2021-12-26,51,8603,completedBasicImmu,3428,5170
2021-12-20,2021-12-26,51,8604,atLeastOneDose,11059,16897
2021-12-20,2021-12-26,51,8604,booster,3602,16897
2021-12-20,2021-12-26,51,8604,completedBasicImmu,10745,16897
2021-12-20,2021-12-26,51,8605,atLeastOneDose,1210,1731
2021-12-20,2021-12-26,51,8605,booster,433,1731
2021-12-20,2021-12-26,51,8605,completedBasicImmu,1195,1731
2021-12-20,2021-12-26,51,8606,atLeastOneDose,5823,8166
2021-12-20,2021-12-26,51,8606,booster,2289,8166
2021-12-20,2021-12-26,51,8606,completedBasicImmu,5724,8166
2021-12-20,2021-12-26,51,8607,atLeastOneDose,957,1458
2021-12-20,2021-12-26,51,8607,booster,374,1458
2021-12-20,2021-12-26,51,8607,completedBasicImmu,944,1458
2021-12-20,2021-12-26,51,8608,atLeastOneDose,2532,3783
2021-12-20,2021-12-26,51,8608,booster,981,3783
2021-12-20,2021-12-26,51,8608,completedBasicImmu,2467,3783
2021-12-20,2021-12-26,51,8610,atLeastOneDose,21566,29607
2021-12-20,2021-12-26,51,8610,booster,7982,29607
2021-12-20,2021-12-26,51,8610,completedBasicImmu,20843,29607
2021-12-20,2021-12-26,51,8614,atLeastOneDose,1115,1632
2021-12-20,2021-12-26,51,8614,booster,426,1632
2021-12-20,2021-12-26,51,8614,completedBasicImmu,1101,1632
2021-12-20,2021-12-26,51,8615,atLeastOneDose,998,1371
2021-12-20,2021-12-26,51,8615,booster,434,1371
2021-12-20,2021-12-26,51,8615,completedBasicImmu,983,1371
2021-12-20,2021-12-26,51,8616,atLeastOneDose,523,790
2021-12-20,2021-12-26,51,8616,booster,199,790
2021-12-20,2021-12-26,51,8616,completedBasicImmu,513,790
2021-12-20,2021-12-26,51,8617,atLeastOneDose,2761,3850
2021-12-20,2021-12-26,51,8617,booster,1035,3850
2021-12-20,2021-12-26,51,8617,completedBasicImmu,2705,3850
2021-12-20,2021-12-26,51,8618,atLeastOneDose,3108,4825
2021-12-20,2021-12-26,51,8618,booster,989,4825
2021-12-20,2021-12-26,51,8618,completedBasicImmu,3026,4825
2021-12-20,2021-12-26,51,8620,atLeastOneDose,11109,16684
2021-12-20,2021-12-26,51,8620,booster,3596,16684
2021-12-20,2021-12-26,51,8620,completedBasicImmu,10816,16684
2021-12-20,2021-12-26,51,8623,atLeastOneDose,4951,8249
2021-12-20,2021-12-26,51,8623,booster,1577,8249
2021-12-20,2021-12-26,51,8623,completedBasicImmu,4846,8249
2021-12-20,2021-12-26,51,8624,atLeastOneDose,1537,2407
2021-12-20,2021-12-26,51,8624,booster,602,2407
2021-12-20,2021-12-26,51,8624,completedBasicImmu,1502,2407
2021-12-20,2021-12-26,51,8625,atLeastOneDose,3394,5270
2021-12-20,2021-12-26,51,8625,booster,1232,5270
2021-12-20,2021-12-26,51,8625,completedBasicImmu,3287,5270
2021-12-20,2021-12-26,51,8626,atLeastOneDose,776,1307
2021-12-20,2021-12-26,51,8626,booster,238,1307
2021-12-20,2021-12-26,51,8626,completedBasicImmu,745,1307
2021-12-20,2021-12-26,51,8627,atLeastOneDose,2638,3621
2021-12-20,2021-12-26,51,8627,booster,1124,3621
2021-12-20,2021-12-26,51,8627,completedBasicImmu,2579,3621
2021-12-20,2021-12-26,51,8630,atLeastOneDose,7668,12207
2021-12-20,2021-12-26,51,8630,booster,2602,12207
2021-12-20,2021-12-26,51,8630,completedBasicImmu,7362,12207
2021-12-20,2021-12-26,51,8632,atLeastOneDose,2428,3905
2021-12-20,2021-12-26,51,8632,booster,825,3905
2021-12-20,2021-12-26,51,8632,completedBasicImmu,2388,3905
2021-12-20,2021-12-26,51,8633,atLeastOneDose,2254,3532
2021-12-20,2021-12-26,51,8633,booster,796,3532
2021-12-20,2021-12-26,51,8633,completedBasicImmu,2214,3532
2021-12-20,2021-12-26,51,8634,atLeastOneDose,5199,8260
2021-12-20,2021-12-26,51,8634,booster,1796,8260
2021-12-20,2021-12-26,51,8634,completedBasicImmu,5086,8260
2021-12-20,2021-12-26,51,8635,atLeastOneDose,2385,3657
2021-12-20,2021-12-26,51,8635,booster,824,3657
2021-12-20,2021-12-26,51,8635,completedBasicImmu,2330,3657
2021-12-20,2021-12-26,51,8636,atLeastOneDose,4907,8096
2021-12-20,2021-12-26,51,8636,booster,1582,8096
2021-12-20,2021-12-26,51,8636,completedBasicImmu,4767,8096
2021-12-20,2021-12-26,51,8637,atLeastOneDose,1075,1979
2021-12-20,2021-12-26,51,8637,booster,301,1979
2021-12-20,2021-12-26,51,8637,completedBasicImmu,1042,1979
2021-12-20,2021-12-26,51,8700,atLeastOneDose,10344,13733
2021-12-20,2021-12-26,51,8700,booster,4578,13733
2021-12-20,2021-12-26,51,8700,completedBasicImmu,10233,13733
2021-12-20,2021-12-26,51,8702,atLeastOneDose,6182,7857
2021-12-20,2021-12-26,51,8702,booster,2903,7857
2021-12-20,2021-12-26,51,8702,completedBasicImmu,6146,7857
2021-12-20,2021-12-26,51,8703,atLeastOneDose,4238,5593
2021-12-20,2021-12-26,51,8703,booster,1951,5593
2021-12-20,2021-12-26,51,8703,completedBasicImmu,4198,5593
2021-12-20,2021-12-26,51,8704,atLeastOneDose,4845,6426
2021-12-20,2021-12-26,51,8704,booster,2152,6426
2021-12-20,2021-12-26,51,8704,completedBasicImmu,4766,6426
2021-12-20,2021-12-26,51,8706,atLeastOneDose,10500,14245
2021-12-20,2021-12-26,51,8706,booster,4505,14245
2021-12-20,2021-12-26,51,8706,completedBasicImmu,10343,14245
2021-12-20,2021-12-26,51,8707,atLeastOneDose,4839,6186
2021-12-20,2021-12-26,51,8707,booster,2093,6186
2021-12-20,2021-12-26,51,8707,completedBasicImmu,4718,6186
2021-12-20,2021-12-26,51,8708,atLeastOneDose,8549,11322
2021-12-20,2021-12-26,51,8708,booster,3655,11322
2021-12-20,2021-12-26,51,8708,completedBasicImmu,8483,11322
2021-12-20,2021-12-26,51,8712,atLeastOneDose,8256,11491
2021-12-20,2021-12-26,51,8712,booster,3528,11491
2021-12-20,2021-12-26,51,8712,completedBasicImmu,8133,11491
2021-12-20,2021-12-26,51,8713,atLeastOneDose,2211,3177
2021-12-20,2021-12-26,51,8713,booster,956,3177
2021-12-20,2021-12-26,51,8713,completedBasicImmu,2185,3177
2021-12-20,2021-12-26,51,8714,atLeastOneDose,327,475
2021-12-20,2021-12-26,51,8714,booster,124,475
2021-12-20,2021-12-26,51,8714,completedBasicImmu,316,475
2021-12-20,2021-12-26,51,8800,atLeastOneDose,11118,15512
2021-12-20,2021-12-26,51,8800,booster,4301,15512
2021-12-20,2021-12-26,51,8800,completedBasicImmu,10965,15512
2021-12-20,2021-12-26,51,8802,atLeastOneDose,6680,8931
2021-12-20,2021-12-26,51,8802,booster,2725,8931
2021-12-20,2021-12-26,51,8802,completedBasicImmu,6536,8931
2021-12-20,2021-12-26,51,8803,atLeastOneDose,4334,6109
2021-12-20,2021-12-26,51,8803,booster,1759,6109
2021-12-20,2021-12-26,51,8803,completedBasicImmu,4294,6109
2021-12-20,2021-12-26,51,8804,atLeastOneDose,3806,6073
2021-12-20,2021-12-26,51,8804,booster,1356,6073
2021-12-20,2021-12-26,51,8804,completedBasicImmu,3711,6073
2021-12-20,2021-12-26,51,8805,atLeastOneDose,6764,10485
2021-12-20,2021-12-26,51,8805,booster,2379,10485
2021-12-20,2021-12-26,51,8805,completedBasicImmu,6631,10485
2021-12-20,2021-12-26,51,8810,atLeastOneDose,13901,20446
2021-12-20,2021-12-26,51,8810,booster,4827,20446
2021-12-20,2021-12-26,51,8810,completedBasicImmu,13630,20446
2021-12-20,2021-12-26,51,8815,atLeastOneDose,189,346
2021-12-20,2021-12-26,51,8815,booster,66,346
2021-12-20,2021-12-26,51,8815,completedBasicImmu,188,346
2021-12-20,2021-12-26,51,8816,atLeastOneDose,1288,2138
2021-12-20,2021-12-26,51,8816,booster,490,2138
2021-12-20,2021-12-26,51,8816,completedBasicImmu,1258,2138
2021-12-20,2021-12-26,51,8820,atLeastOneDose,10625,15751
2021-12-20,2021-12-26,51,8820,booster,3874,15751
2021-12-20,2021-12-26,51,8820,completedBasicImmu,10420,15751
2021-12-20,2021-12-26,51,8824,atLeastOneDose,1113,1821
2021-12-20,2021-12-26,51,8824,booster,424,1821
2021-12-20,2021-12-26,51,8824,completedBasicImmu,1084,1821
2021-12-20,2021-12-26,51,8825,atLeastOneDose,432,885
2021-12-20,2021-12-26,51,8825,booster,150,885
2021-12-20,2021-12-26,51,8825,completedBasicImmu,427,885
2021-12-20,2021-12-26,51,8833,atLeastOneDose,1762,3120
2021-12-20,2021-12-26,51,8833,booster,606,3120
2021-12-20,2021-12-26,51,8833,completedBasicImmu,1715,3120
2021-12-20,2021-12-26,51,8902,atLeastOneDose,6790,10020
2021-12-20,2021-12-26,51,8902,booster,2362,10020
2021-12-20,2021-12-26,51,8902,completedBasicImmu,6673,10020
2021-12-20,2021-12-26,51,8903,atLeastOneDose,4702,6722
2021-12-20,2021-12-26,51,8903,booster,1801,6722
2021-12-20,2021-12-26,51,8903,completedBasicImmu,4637,6722
2021-12-20,2021-12-26,51,8904,atLeastOneDose,1143,1667
2021-12-20,2021-12-26,51,8904,booster,463,1667
2021-12-20,2021-12-26,51,8904,completedBasicImmu,1114,1667
2021-12-20,2021-12-26,51,8906,atLeastOneDose,3898,5555
2021-12-20,2021-12-26,51,8906,booster,1498,5555
2021-12-20,2021-12-26,51,8906,completedBasicImmu,3829,5555
2021-12-20,2021-12-26,51,8907,atLeastOneDose,3676,5200
2021-12-20,2021-12-26,51,8907,booster,1633,5200
2021-12-20,2021-12-26,51,8907,completedBasicImmu,3631,5200
2021-12-20,2021-12-26,51,8908,atLeastOneDose,2604,3769
2021-12-20,2021-12-26,51,8908,booster,1034,3769
2021-12-20,2021-12-26,51,8908,completedBasicImmu,2550,3769
2021-12-20,2021-12-26,51,8909,atLeastOneDose,783,1322
2021-12-20,2021-12-26,51,8909,booster,250,1322
2021-12-20,2021-12-26,51,8909,completedBasicImmu,772,1322
2021-12-20,2021-12-26,51,8910,atLeastOneDose,7434,10967
2021-12-20,2021-12-26,51,8910,booster,2729,10967
2021-12-20,2021-12-26,51,8910,completedBasicImmu,7179,10967
2021-12-20,2021-12-26,51,8911,atLeastOneDose,607,1123
2021-12-20,2021-12-26,51,8911,booster,249,1123
2021-12-20,2021-12-26,51,8911,completedBasicImmu,597,1123
2021-12-20,2021-12-26,51,8912,atLeastOneDose,3473,5689
2021-12-20,2021-12-26,51,8912,booster,1281,5689
2021-12-20,2021-12-26,51,8912,completedBasicImmu,3385,5689
2021-12-20,2021-12-26,51,8913,atLeastOneDose,1773,2580
2021-12-20,2021-12-26,51,8913,booster,729,2580
2021-12-20,2021-12-26,51,8913,completedBasicImmu,1725,2580
2021-12-20,2021-12-26,51,8914,atLeastOneDose,1353,1976
2021-12-20,2021-12-26,51,8914,booster,590,1976
2021-12-20,2021-12-26,51,8914,completedBasicImmu,1328,1976
2021-12-20,2021-12-26,51,8915,atLeastOneDose,1674,2752
2021-12-20,2021-12-26,51,8915,booster,764,2752
2021-12-20,2021-12-26,51,8915,completedBasicImmu,1651,2752
2021-12-20,2021-12-26,51,8925,atLeastOneDose,534,960
2021-12-20,2021-12-26,51,8925,booster,220,960
2021-12-20,2021-12-26,51,8925,completedBasicImmu,530,960
2021-12-20,2021-12-26,51,8926,atLeastOneDose,599,1221
2021-12-20,2021-12-26,51,8926,booster,199,1221
2021-12-20,2021-12-26,51,8926,completedBasicImmu,587,1221
2021-12-20,2021-12-26,51,8932,atLeastOneDose,3272,5189
2021-12-20,2021-12-26,51,8932,booster,1273,5189
2021-12-20,2021-12-26,51,8932,completedBasicImmu,3189,5189
2021-12-20,2021-12-26,51,8933,atLeastOneDose,350,645
2021-12-20,2021-12-26,51,8933,booster,132,645
2021-12-20,2021-12-26,51,8933,completedBasicImmu,342,645
2021-12-20,2021-12-26,51,8934,atLeastOneDose,1306,2377
2021-12-20,2021-12-26,51,8934,booster,470,2377
2021-12-20,2021-12-26,51,8934,completedBasicImmu,1271,2377
2021-12-20,2021-12-26,51,8942,atLeastOneDose,3664,4926
2021-12-20,2021-12-26,51,8942,booster,1452,4926
2021-12-20,2021-12-26,51,8942,completedBasicImmu,3621,4926
2021-12-20,2021-12-26,51,8951,atLeastOneDose,1693,3068
2021-12-20,2021-12-26,51,8951,booster,369,3068
2021-12-20,2021-12-26,51,8951,completedBasicImmu,1672,3068
2021-12-20,2021-12-26,51,8952,atLeastOneDose,12939,18758
2021-12-20,2021-12-26,51,8952,booster,3176,18758
2021-12-20,2021-12-26,51,8952,completedBasicImmu,12631,18758
2021-12-20,2021-12-26,51,8953,atLeastOneDose,17073,27635
2021-12-20,2021-12-26,51,8953,booster,4443,27635
2021-12-20,2021-12-26,51,8953,completedBasicImmu,16617,27635
2021-12-20,2021-12-26,51,8954,atLeastOneDose,2598,3970
2021-12-20,2021-12-26,51,8954,booster,979,3970
2021-12-20,2021-12-26,51,8954,completedBasicImmu,2531,3970
2021-12-20,2021-12-26,51,8955,atLeastOneDose,1713,2505
2021-12-20,2021-12-26,51,8955,booster,650,2505
2021-12-20,2021-12-26,51,8955,completedBasicImmu,1687,2505
2021-12-20,2021-12-26,51,andere Kantone,atLeastOneDose,9263,NA
2021-12-20,2021-12-26,51,andere Kantone,booster,2313,NA
2021-12-20,2021-12-26,51,andere Kantone,completedBasicImmu,9014,NA
2021-12-20,2021-12-26,51,Nachbarkantone,atLeastOneDose,33224,NA
2021-12-20,2021-12-26,51,Nachbarkantone,booster,10351,NA
2021-12-20,2021-12-26,51,Nachbarkantone,completedBasicImmu,32201,NA
2021-12-20,2021-12-26,51,uebrige PLZ,atLeastOneDose,128,235
2021-12-20,2021-12-26,51,uebrige PLZ,booster,38,235
2021-12-20,2021-12-26,51,uebrige PLZ,completedBasicImmu,126,235
2021-12-20,2021-12-26,51,unbekannt,atLeastOneDose,8204,NA
2021-12-20,2021-12-26,51,unbekannt,booster,2292,NA
2021-12-20,2021-12-26,51,unbekannt,completedBasicImmu,7886,NA
2021-12-20,2021-12-26,51,ZH aber ausserkantonal geimpft,atLeastOneDose,4108,NA
2021-12-20,2021-12-26,51,ZH aber ausserkantonal geimpft,booster,9730,NA
2021-12-20,2021-12-26,51,ZH aber ausserkantonal geimpft,completedBasicImmu,25954,NA
2021-12-27,2022-01-02,52,8001,atLeastOneDose,4766,5473
2021-12-27,2022-01-02,52,8001,booster,2054,5473
2021-12-27,2022-01-02,52,8001,completedBasicImmu,4647,5473
2021-12-27,2022-01-02,52,8002,atLeastOneDose,7317,9620
2021-12-27,2022-01-02,52,8002,booster,3054,9620
2021-12-27,2022-01-02,52,8002,completedBasicImmu,7239,9620
2021-12-27,2022-01-02,52,8003,atLeastOneDose,15104,20655
2021-12-27,2022-01-02,52,8003,booster,5351,20655
2021-12-27,2022-01-02,52,8003,completedBasicImmu,14888,20655
2021-12-27,2022-01-02,52,8004,atLeastOneDose,21313,27183
2021-12-27,2022-01-02,52,8004,booster,7185,27183
