week_from,week_until,calendar_week,bfsNumber,residence,vacc_status,nCumul
2022-01-17,2022-01-23,3,NA,Nachbarkantone,completedBasicImmu,32897
2022-01-17,2022-01-23,3,NA,Nachbarkantone,booster,17387
2022-01-17,2022-01-23,3,NA,unbekannt,atLeastOneDose,6156
2022-01-17,2022-01-23,3,NA,unbekannt,completedBasicImmu,6024
2022-01-17,2022-01-23,3,NA,unbekannt,booster,2973
2022-01-17,2022-01-23,3,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4522
2022-01-17,2022-01-23,3,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,26794
2022-01-17,2022-01-23,3,NA,ZH aber ausserkantonal geimpft,booster,14512
2022-01-24,2022-01-30,4,101,Bezirk Affoltern,atLeastOneDose,36904
2022-01-24,2022-01-30,4,101,Bezirk Affoltern,completedBasicImmu,36216
2022-01-24,2022-01-30,4,101,Bezirk Affoltern,booster,24103
2022-01-24,2022-01-30,4,102,Bezirk Andelfingen,atLeastOneDose,19674
2022-01-24,2022-01-30,4,102,Bezirk Andelfingen,completedBasicImmu,19340
2022-01-24,2022-01-30,4,102,Bezirk Andelfingen,booster,12510
2022-01-24,2022-01-30,4,103,Bezirk Bulach,atLeastOneDose,106507
2022-01-24,2022-01-30,4,103,Bezirk Bulach,completedBasicImmu,104584
2022-01-24,2022-01-30,4,103,Bezirk Bulach,booster,64951
2022-01-24,2022-01-30,4,104,Bezirk Dielsdorf,atLeastOneDose,60523
2022-01-24,2022-01-30,4,104,Bezirk Dielsdorf,completedBasicImmu,59432
2022-01-24,2022-01-30,4,104,Bezirk Dielsdorf,booster,35624
2022-01-24,2022-01-30,4,105,Bezirk Hinwil,atLeastOneDose,61919
2022-01-24,2022-01-30,4,105,Bezirk Hinwil,completedBasicImmu,60714
2022-01-24,2022-01-30,4,105,Bezirk Hinwil,booster,36668
2022-01-24,2022-01-30,4,106,Bezirk Horgen,atLeastOneDose,87141
2022-01-24,2022-01-30,4,106,Bezirk Horgen,completedBasicImmu,85158
2022-01-24,2022-01-30,4,106,Bezirk Horgen,booster,56328
2022-01-24,2022-01-30,4,107,Bezirk Meilen,atLeastOneDose,77604
2022-01-24,2022-01-30,4,107,Bezirk Meilen,completedBasicImmu,76027
2022-01-24,2022-01-30,4,107,Bezirk Meilen,booster,53510
2022-01-24,2022-01-30,4,108,Bezirk Pfaffikon,atLeastOneDose,40107
2022-01-24,2022-01-30,4,108,Bezirk Pfaffikon,completedBasicImmu,39392
2022-01-24,2022-01-30,4,108,Bezirk Pfaffikon,booster,24686
2022-01-24,2022-01-30,4,109,Bezirk Uster,atLeastOneDose,94051
2022-01-24,2022-01-30,4,109,Bezirk Uster,completedBasicImmu,91909
2022-01-24,2022-01-30,4,109,Bezirk Uster,booster,59444
2022-01-24,2022-01-30,4,110,Bezirk Winterthur,atLeastOneDose,119627
2022-01-24,2022-01-30,4,110,Bezirk Winterthur,completedBasicImmu,117194
2022-01-24,2022-01-30,4,110,Bezirk Winterthur,booster,73309
2022-01-24,2022-01-30,4,111,Bezirk Dietikon,atLeastOneDose,62183
2022-01-24,2022-01-30,4,111,Bezirk Dietikon,completedBasicImmu,61117
2022-01-24,2022-01-30,4,111,Bezirk Dietikon,booster,35729
2022-01-24,2022-01-30,4,112,Bezirk Zurich,atLeastOneDose,314883
2022-01-24,2022-01-30,4,112,Bezirk Zurich,completedBasicImmu,309149
2022-01-24,2022-01-30,4,112,Bezirk Zurich,booster,202979
2022-01-24,2022-01-30,4,NA,andere Kantone,atLeastOneDose,9385
2022-01-24,2022-01-30,4,NA,andere Kantone,completedBasicImmu,9240
2022-01-24,2022-01-30,4,NA,andere Kantone,booster,4050
2022-01-24,2022-01-30,4,NA,Nachbarkantone,atLeastOneDose,33625
2022-01-24,2022-01-30,4,NA,Nachbarkantone,completedBasicImmu,32997
2022-01-24,2022-01-30,4,NA,Nachbarkantone,booster,18045
2022-01-24,2022-01-30,4,NA,unbekannt,atLeastOneDose,6177
2022-01-24,2022-01-30,4,NA,unbekannt,completedBasicImmu,6044
2022-01-24,2022-01-30,4,NA,unbekannt,booster,3084
2022-01-24,2022-01-30,4,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4638
2022-01-24,2022-01-30,4,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,26919
2022-01-24,2022-01-30,4,NA,ZH aber ausserkantonal geimpft,booster,15121
2022-01-31,2022-02-06,5,101,Bezirk Affoltern,atLeastOneDose,36968
2022-01-31,2022-02-06,5,101,Bezirk Affoltern,completedBasicImmu,36332
2022-01-31,2022-02-06,5,101,Bezirk Affoltern,booster,24551
2022-01-31,2022-02-06,5,102,Bezirk Andelfingen,atLeastOneDose,19696
2022-01-31,2022-02-06,5,102,Bezirk Andelfingen,completedBasicImmu,19373
2022-01-31,2022-02-06,5,102,Bezirk Andelfingen,booster,12751
2022-01-31,2022-02-06,5,103,Bezirk Bulach,atLeastOneDose,106665
2022-01-31,2022-02-06,5,103,Bezirk Bulach,completedBasicImmu,104881
2022-01-31,2022-02-06,5,103,Bezirk Bulach,booster,66207
2022-01-31,2022-02-06,5,104,Bezirk Dielsdorf,atLeastOneDose,60620
2022-01-31,2022-02-06,5,104,Bezirk Dielsdorf,completedBasicImmu,59622
2022-01-31,2022-02-06,5,104,Bezirk Dielsdorf,booster,36394
2022-01-31,2022-02-06,5,105,Bezirk Hinwil,atLeastOneDose,61989
2022-01-31,2022-02-06,5,105,Bezirk Hinwil,completedBasicImmu,60944
2022-01-31,2022-02-06,5,105,Bezirk Hinwil,booster,37582
2022-01-31,2022-02-06,5,106,Bezirk Horgen,atLeastOneDose,87306
2022-01-31,2022-02-06,5,106,Bezirk Horgen,completedBasicImmu,85385
2022-01-31,2022-02-06,5,106,Bezirk Horgen,booster,57581
2022-01-31,2022-02-06,5,107,Bezirk Meilen,atLeastOneDose,77725
2022-01-31,2022-02-06,5,107,Bezirk Meilen,completedBasicImmu,76395
2022-01-31,2022-02-06,5,107,Bezirk Meilen,booster,54504
2022-01-31,2022-02-06,5,108,Bezirk Pfaffikon,atLeastOneDose,40143
2022-01-31,2022-02-06,5,108,Bezirk Pfaffikon,completedBasicImmu,39542
2022-01-31,2022-02-06,5,108,Bezirk Pfaffikon,booster,25166
2022-01-31,2022-02-06,5,109,Bezirk Uster,atLeastOneDose,94163
2022-01-31,2022-02-06,5,109,Bezirk Uster,completedBasicImmu,92387
2022-01-31,2022-02-06,5,109,Bezirk Uster,booster,60601
2022-01-31,2022-02-06,5,110,Bezirk Winterthur,atLeastOneDose,119763
2022-01-31,2022-02-06,5,110,Bezirk Winterthur,completedBasicImmu,117501
2022-01-31,2022-02-06,5,110,Bezirk Winterthur,booster,75065
2022-01-31,2022-02-06,5,111,Bezirk Dietikon,atLeastOneDose,62263
2022-01-31,2022-02-06,5,111,Bezirk Dietikon,completedBasicImmu,61299
2022-01-31,2022-02-06,5,111,Bezirk Dietikon,booster,36594
2022-01-31,2022-02-06,5,112,Bezirk Zurich,atLeastOneDose,315502
2022-01-31,2022-02-06,5,112,Bezirk Zurich,completedBasicImmu,310213
2022-01-31,2022-02-06,5,112,Bezirk Zurich,booster,207492
2022-01-31,2022-02-06,5,NA,andere Kantone,atLeastOneDose,9395
2022-01-31,2022-02-06,5,NA,andere Kantone,completedBasicImmu,9267
2022-01-31,2022-02-06,5,NA,andere Kantone,booster,4151
2022-01-31,2022-02-06,5,NA,Nachbarkantone,atLeastOneDose,33653
2022-01-31,2022-02-06,5,NA,Nachbarkantone,completedBasicImmu,33092
2022-01-31,2022-02-06,5,NA,Nachbarkantone,booster,18417
2022-01-31,2022-02-06,5,NA,unbekannt,atLeastOneDose,6190
2022-01-31,2022-02-06,5,NA,unbekannt,completedBasicImmu,6066
2022-01-31,2022-02-06,5,NA,unbekannt,booster,3171
2022-01-31,2022-02-06,5,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4667
2022-01-31,2022-02-06,5,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27132
2022-01-31,2022-02-06,5,NA,ZH aber ausserkantonal geimpft,booster,15402
2022-02-07,2022-02-13,6,101,Bezirk Affoltern,atLeastOneDose,37010
2022-02-07,2022-02-13,6,101,Bezirk Affoltern,completedBasicImmu,36436
2022-02-07,2022-02-13,6,101,Bezirk Affoltern,booster,24815
2022-02-07,2022-02-13,6,102,Bezirk Andelfingen,atLeastOneDose,19704
2022-02-07,2022-02-13,6,102,Bezirk Andelfingen,completedBasicImmu,19434
2022-02-07,2022-02-13,6,102,Bezirk Andelfingen,booster,12861
2022-02-07,2022-02-13,6,103,Bezirk Bulach,atLeastOneDose,106755
2022-02-07,2022-02-13,6,103,Bezirk Bulach,completedBasicImmu,105253
2022-02-07,2022-02-13,6,103,Bezirk Bulach,booster,67053
2022-02-07,2022-02-13,6,104,Bezirk Dielsdorf,atLeastOneDose,60668
2022-02-07,2022-02-13,6,104,Bezirk Dielsdorf,completedBasicImmu,59798
2022-02-07,2022-02-13,6,104,Bezirk Dielsdorf,booster,36922
2022-02-07,2022-02-13,6,105,Bezirk Hinwil,atLeastOneDose,62027
2022-02-07,2022-02-13,6,105,Bezirk Hinwil,completedBasicImmu,61132
2022-02-07,2022-02-13,6,105,Bezirk Hinwil,booster,38150
2022-02-07,2022-02-13,6,106,Bezirk Horgen,atLeastOneDose,87403
2022-02-07,2022-02-13,6,106,Bezirk Horgen,completedBasicImmu,85853
2022-02-07,2022-02-13,6,106,Bezirk Horgen,booster,58428
2022-02-07,2022-02-13,6,107,Bezirk Meilen,atLeastOneDose,77777
2022-02-07,2022-02-13,6,107,Bezirk Meilen,completedBasicImmu,76814
2022-02-07,2022-02-13,6,107,Bezirk Meilen,booster,55108
2022-02-07,2022-02-13,6,108,Bezirk Pfaffikon,atLeastOneDose,40173
2022-02-07,2022-02-13,6,108,Bezirk Pfaffikon,completedBasicImmu,39678
2022-02-07,2022-02-13,6,108,Bezirk Pfaffikon,booster,25523
2022-02-07,2022-02-13,6,109,Bezirk Uster,atLeastOneDose,94238
2022-02-07,2022-02-13,6,109,Bezirk Uster,completedBasicImmu,92723
2022-02-07,2022-02-13,6,109,Bezirk Uster,booster,61290
2022-02-07,2022-02-13,6,110,Bezirk Winterthur,atLeastOneDose,119833
2022-02-07,2022-02-13,6,110,Bezirk Winterthur,completedBasicImmu,117897
2022-02-07,2022-02-13,6,110,Bezirk Winterthur,booster,75989
2022-02-07,2022-02-13,6,111,Bezirk Dietikon,atLeastOneDose,62297
2022-02-07,2022-02-13,6,111,Bezirk Dietikon,completedBasicImmu,61476
2022-02-07,2022-02-13,6,111,Bezirk Dietikon,booster,37069
2022-02-07,2022-02-13,6,112,Bezirk Zurich,atLeastOneDose,315808
2022-02-07,2022-02-13,6,112,Bezirk Zurich,completedBasicImmu,311480
2022-02-07,2022-02-13,6,112,Bezirk Zurich,booster,210464
2022-02-07,2022-02-13,6,NA,andere Kantone,atLeastOneDose,9401
2022-02-07,2022-02-13,6,NA,andere Kantone,completedBasicImmu,9285
2022-02-07,2022-02-13,6,NA,andere Kantone,booster,4225
2022-02-07,2022-02-13,6,NA,Nachbarkantone,atLeastOneDose,33690
2022-02-07,2022-02-13,6,NA,Nachbarkantone,completedBasicImmu,33179
2022-02-07,2022-02-13,6,NA,Nachbarkantone,booster,18643
2022-02-07,2022-02-13,6,NA,unbekannt,atLeastOneDose,6191
2022-02-07,2022-02-13,6,NA,unbekannt,completedBasicImmu,6090
2022-02-07,2022-02-13,6,NA,unbekannt,booster,3222
2022-02-07,2022-02-13,6,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4682
2022-02-07,2022-02-13,6,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27283
2022-02-07,2022-02-13,6,NA,ZH aber ausserkantonal geimpft,booster,15587
2022-02-14,2022-02-20,7,101,Bezirk Affoltern,atLeastOneDose,37027
2022-02-14,2022-02-20,7,101,Bezirk Affoltern,completedBasicImmu,36569
2022-02-14,2022-02-20,7,101,Bezirk Affoltern,booster,24957
2022-02-14,2022-02-20,7,102,Bezirk Andelfingen,atLeastOneDose,19707
2022-02-14,2022-02-20,7,102,Bezirk Andelfingen,completedBasicImmu,19488
2022-02-14,2022-02-20,7,102,Bezirk Andelfingen,booster,12924
2022-02-14,2022-02-20,7,103,Bezirk Bulach,atLeastOneDose,106817
2022-02-14,2022-02-20,7,103,Bezirk Bulach,completedBasicImmu,105618
2022-02-14,2022-02-20,7,103,Bezirk Bulach,booster,67616
2022-02-14,2022-02-20,7,104,Bezirk Dielsdorf,atLeastOneDose,60688
2022-02-14,2022-02-20,7,104,Bezirk Dielsdorf,completedBasicImmu,59945
2022-02-14,2022-02-20,7,104,Bezirk Dielsdorf,booster,37221
2022-02-14,2022-02-20,7,105,Bezirk Hinwil,atLeastOneDose,62054
2022-02-14,2022-02-20,7,105,Bezirk Hinwil,completedBasicImmu,61290
2022-02-14,2022-02-20,7,105,Bezirk Hinwil,booster,38492
2022-02-14,2022-02-20,7,106,Bezirk Horgen,atLeastOneDose,87451
2022-02-14,2022-02-20,7,106,Bezirk Horgen,completedBasicImmu,86152
2022-02-14,2022-02-20,7,106,Bezirk Horgen,booster,58930
2022-02-14,2022-02-20,7,107,Bezirk Meilen,atLeastOneDose,77809
2022-02-14,2022-02-20,7,107,Bezirk Meilen,completedBasicImmu,77045
2022-02-14,2022-02-20,7,107,Bezirk Meilen,booster,55486
2022-02-14,2022-02-20,7,108,Bezirk Pfaffikon,atLeastOneDose,40188
2022-02-14,2022-02-20,7,108,Bezirk Pfaffikon,completedBasicImmu,39803
2022-02-14,2022-02-20,7,108,Bezirk Pfaffikon,booster,25700
2022-02-14,2022-02-20,7,109,Bezirk Uster,atLeastOneDose,94281
2022-02-14,2022-02-20,7,109,Bezirk Uster,completedBasicImmu,93034
2022-02-14,2022-02-20,7,109,Bezirk Uster,booster,61775
2022-02-14,2022-02-20,7,110,Bezirk Winterthur,atLeastOneDose,119887
2022-02-14,2022-02-20,7,110,Bezirk Winterthur,completedBasicImmu,118322
2022-02-14,2022-02-20,7,110,Bezirk Winterthur,booster,76547
2022-02-14,2022-02-20,7,111,Bezirk Dietikon,atLeastOneDose,62313
2022-02-14,2022-02-20,7,111,Bezirk Dietikon,completedBasicImmu,61595
2022-02-14,2022-02-20,7,111,Bezirk Dietikon,booster,37373
2022-02-14,2022-02-20,7,112,Bezirk Zurich,atLeastOneDose,315958
2022-02-14,2022-02-20,7,112,Bezirk Zurich,completedBasicImmu,312226
2022-02-14,2022-02-20,7,112,Bezirk Zurich,booster,212084
2022-02-14,2022-02-20,7,NA,andere Kantone,atLeastOneDose,9408
2022-02-14,2022-02-20,7,NA,andere Kantone,completedBasicImmu,9299
2022-02-14,2022-02-20,7,NA,andere Kantone,booster,4281
2022-02-14,2022-02-20,7,NA,Nachbarkantone,atLeastOneDose,33725
2022-02-14,2022-02-20,7,NA,Nachbarkantone,completedBasicImmu,33244
2022-02-14,2022-02-20,7,NA,Nachbarkantone,booster,18813
2022-02-14,2022-02-20,7,NA,unbekannt,atLeastOneDose,6191
2022-02-14,2022-02-20,7,NA,unbekannt,completedBasicImmu,6095
2022-02-14,2022-02-20,7,NA,unbekannt,booster,3248
2022-02-14,2022-02-20,7,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4548
2022-02-14,2022-02-20,7,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27493
2022-02-14,2022-02-20,7,NA,ZH aber ausserkantonal geimpft,booster,15818
2022-02-21,2022-02-27,8,101,Bezirk Affoltern,atLeastOneDose,37040
2022-02-21,2022-02-27,8,101,Bezirk Affoltern,completedBasicImmu,36669
2022-02-21,2022-02-27,8,101,Bezirk Affoltern,booster,25099
2022-02-21,2022-02-27,8,102,Bezirk Andelfingen,atLeastOneDose,19713
2022-02-21,2022-02-27,8,102,Bezirk Andelfingen,completedBasicImmu,19542
2022-02-21,2022-02-27,8,102,Bezirk Andelfingen,booster,12977
2022-02-21,2022-02-27,8,103,Bezirk Bulach,atLeastOneDose,106857
2022-02-21,2022-02-27,8,103,Bezirk Bulach,completedBasicImmu,105838
2022-02-21,2022-02-27,8,103,Bezirk Bulach,booster,67953
2022-02-21,2022-02-27,8,104,Bezirk Dielsdorf,atLeastOneDose,60716
2022-02-21,2022-02-27,8,104,Bezirk Dielsdorf,completedBasicImmu,60034
2022-02-21,2022-02-27,8,104,Bezirk Dielsdorf,booster,37436
2022-02-21,2022-02-27,8,105,Bezirk Hinwil,atLeastOneDose,62071
2022-02-21,2022-02-27,8,105,Bezirk Hinwil,completedBasicImmu,61408
2022-02-21,2022-02-27,8,105,Bezirk Hinwil,booster,38684
2022-02-21,2022-02-27,8,106,Bezirk Horgen,atLeastOneDose,87507
2022-02-21,2022-02-27,8,106,Bezirk Horgen,completedBasicImmu,86383
2022-02-21,2022-02-27,8,106,Bezirk Horgen,booster,59257
2022-02-21,2022-02-27,8,107,Bezirk Meilen,atLeastOneDose,77839
2022-02-21,2022-02-27,8,107,Bezirk Meilen,completedBasicImmu,77196
2022-02-21,2022-02-27,8,107,Bezirk Meilen,booster,55699
2022-02-21,2022-02-27,8,108,Bezirk Pfaffikon,atLeastOneDose,40204
2022-02-21,2022-02-27,8,108,Bezirk Pfaffikon,completedBasicImmu,39904
2022-02-21,2022-02-27,8,108,Bezirk Pfaffikon,booster,25815
2022-02-21,2022-02-27,8,109,Bezirk Uster,atLeastOneDose,94318
2022-02-21,2022-02-27,8,109,Bezirk Uster,completedBasicImmu,93185
2022-02-21,2022-02-27,8,109,Bezirk Uster,booster,62060
2022-02-21,2022-02-27,8,110,Bezirk Winterthur,atLeastOneDose,119923
2022-02-21,2022-02-27,8,110,Bezirk Winterthur,completedBasicImmu,118702
2022-02-21,2022-02-27,8,110,Bezirk Winterthur,booster,76874
2022-02-21,2022-02-27,8,111,Bezirk Dietikon,atLeastOneDose,62330
2022-02-21,2022-02-27,8,111,Bezirk Dietikon,completedBasicImmu,61691
2022-02-21,2022-02-27,8,111,Bezirk Dietikon,booster,37598
2022-02-21,2022-02-27,8,112,Bezirk Zurich,atLeastOneDose,316091
2022-02-21,2022-02-27,8,112,Bezirk Zurich,completedBasicImmu,312914
2022-02-21,2022-02-27,8,112,Bezirk Zurich,booster,213192
2022-02-21,2022-02-27,8,NA,andere Kantone,atLeastOneDose,9413
2022-02-21,2022-02-27,8,NA,andere Kantone,completedBasicImmu,9310
2022-02-21,2022-02-27,8,NA,andere Kantone,booster,4310
2022-02-21,2022-02-27,8,NA,Nachbarkantone,atLeastOneDose,33738
2022-02-21,2022-02-27,8,NA,Nachbarkantone,completedBasicImmu,33278
2022-02-21,2022-02-27,8,NA,Nachbarkantone,booster,18906
2022-02-21,2022-02-27,8,NA,unbekannt,atLeastOneDose,6189
2022-02-21,2022-02-27,8,NA,unbekannt,completedBasicImmu,6098
2022-02-21,2022-02-27,8,NA,unbekannt,booster,3267
2022-02-21,2022-02-27,8,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4497
2022-02-21,2022-02-27,8,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27670
2022-02-21,2022-02-27,8,NA,ZH aber ausserkantonal geimpft,booster,15908
2022-02-28,2022-03-06,9,101,Bezirk Affoltern,atLeastOneDose,37033
2022-02-28,2022-03-06,9,101,Bezirk Affoltern,completedBasicImmu,36687
2022-02-28,2022-03-06,9,101,Bezirk Affoltern,booster,25163
2022-02-28,2022-03-06,9,102,Bezirk Andelfingen,atLeastOneDose,19713
2022-02-28,2022-03-06,9,102,Bezirk Andelfingen,completedBasicImmu,19549
2022-02-28,2022-03-06,9,102,Bezirk Andelfingen,booster,13003
2022-02-28,2022-03-06,9,103,Bezirk Bulach,atLeastOneDose,106881
2022-02-28,2022-03-06,9,103,Bezirk Bulach,completedBasicImmu,105988
2022-02-28,2022-03-06,9,103,Bezirk Bulach,booster,68169
2022-02-28,2022-03-06,9,104,Bezirk Dielsdorf,atLeastOneDose,60726
2022-02-28,2022-03-06,9,104,Bezirk Dielsdorf,completedBasicImmu,60104
2022-02-28,2022-03-06,9,104,Bezirk Dielsdorf,booster,37582
2022-02-28,2022-03-06,9,105,Bezirk Hinwil,atLeastOneDose,62072
2022-02-28,2022-03-06,9,105,Bezirk Hinwil,completedBasicImmu,61451
2022-02-28,2022-03-06,9,105,Bezirk Hinwil,booster,38795
2022-02-28,2022-03-06,9,106,Bezirk Horgen,atLeastOneDose,87514
2022-02-28,2022-03-06,9,106,Bezirk Horgen,completedBasicImmu,86539
2022-02-28,2022-03-06,9,106,Bezirk Horgen,booster,59454
2022-02-28,2022-03-06,9,107,Bezirk Meilen,atLeastOneDose,77837
2022-02-28,2022-03-06,9,107,Bezirk Meilen,completedBasicImmu,77337
2022-02-28,2022-03-06,9,107,Bezirk Meilen,booster,55849
2022-02-28,2022-03-06,9,108,Bezirk Pfaffikon,atLeastOneDose,40202
2022-02-28,2022-03-06,9,108,Bezirk Pfaffikon,completedBasicImmu,39929
2022-02-28,2022-03-06,9,108,Bezirk Pfaffikon,booster,25889
2022-02-28,2022-03-06,9,109,Bezirk Uster,atLeastOneDose,94318
2022-02-28,2022-03-06,9,109,Bezirk Uster,completedBasicImmu,93268
2022-02-28,2022-03-06,9,109,Bezirk Uster,booster,62230
2022-02-28,2022-03-06,9,110,Bezirk Winterthur,atLeastOneDose,119931
2022-02-28,2022-03-06,9,110,Bezirk Winterthur,completedBasicImmu,118793
2022-02-28,2022-03-06,9,110,Bezirk Winterthur,booster,77088
2022-02-28,2022-03-06,9,111,Bezirk Dietikon,atLeastOneDose,62348
2022-02-28,2022-03-06,9,111,Bezirk Dietikon,completedBasicImmu,61759
2022-02-28,2022-03-06,9,111,Bezirk Dietikon,booster,37750
2022-02-28,2022-03-06,9,112,Bezirk Zurich,atLeastOneDose,316101
2022-02-28,2022-03-06,9,112,Bezirk Zurich,completedBasicImmu,313590
2022-02-28,2022-03-06,9,112,Bezirk Zurich,booster,213995
2022-02-28,2022-03-06,9,NA,andere Kantone,atLeastOneDose,9419
2022-02-28,2022-03-06,9,NA,andere Kantone,completedBasicImmu,9324
2022-02-28,2022-03-06,9,NA,andere Kantone,booster,4333
2022-02-28,2022-03-06,9,NA,Nachbarkantone,atLeastOneDose,33736
2022-02-28,2022-03-06,9,NA,Nachbarkantone,completedBasicImmu,33298
2022-02-28,2022-03-06,9,NA,Nachbarkantone,booster,18987
2022-02-28,2022-03-06,9,NA,unbekannt,atLeastOneDose,6398
2022-02-28,2022-03-06,9,NA,unbekannt,completedBasicImmu,6305
2022-02-28,2022-03-06,9,NA,unbekannt,booster,3400
2022-02-28,2022-03-06,9,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4473
2022-02-28,2022-03-06,9,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27712
2022-02-28,2022-03-06,9,NA,ZH aber ausserkantonal geimpft,booster,15956
2022-03-07,2022-03-13,10,101,Bezirk Affoltern,atLeastOneDose,37054
2022-03-07,2022-03-13,10,101,Bezirk Affoltern,completedBasicImmu,36746
2022-03-07,2022-03-13,10,101,Bezirk Affoltern,booster,25215
2022-03-07,2022-03-13,10,102,Bezirk Andelfingen,atLeastOneDose,19720
2022-03-07,2022-03-13,10,102,Bezirk Andelfingen,completedBasicImmu,19557
2022-03-07,2022-03-13,10,102,Bezirk Andelfingen,booster,13024
2022-03-07,2022-03-13,10,103,Bezirk Bulach,atLeastOneDose,106919
2022-03-07,2022-03-13,10,103,Bezirk Bulach,completedBasicImmu,106083
2022-03-07,2022-03-13,10,103,Bezirk Bulach,booster,68401
2022-03-07,2022-03-13,10,104,Bezirk Dielsdorf,atLeastOneDose,60750
2022-03-07,2022-03-13,10,104,Bezirk Dielsdorf,completedBasicImmu,60163
2022-03-07,2022-03-13,10,104,Bezirk Dielsdorf,booster,37728
2022-03-07,2022-03-13,10,105,Bezirk Hinwil,atLeastOneDose,62094
2022-03-07,2022-03-13,10,105,Bezirk Hinwil,completedBasicImmu,61503
2022-03-07,2022-03-13,10,105,Bezirk Hinwil,booster,38932
2022-03-07,2022-03-13,10,106,Bezirk Horgen,atLeastOneDose,87541
2022-03-07,2022-03-13,10,106,Bezirk Horgen,completedBasicImmu,86653
2022-03-07,2022-03-13,10,106,Bezirk Horgen,booster,59686
2022-03-07,2022-03-13,10,107,Bezirk Meilen,atLeastOneDose,77874
2022-03-07,2022-03-13,10,107,Bezirk Meilen,completedBasicImmu,77427
2022-03-07,2022-03-13,10,107,Bezirk Meilen,booster,56021
2022-03-07,2022-03-13,10,108,Bezirk Pfaffikon,atLeastOneDose,40222
2022-03-07,2022-03-13,10,108,Bezirk Pfaffikon,completedBasicImmu,39956
2022-03-07,2022-03-13,10,108,Bezirk Pfaffikon,booster,25979
2022-03-07,2022-03-13,10,109,Bezirk Uster,atLeastOneDose,94371
2022-03-07,2022-03-13,10,109,Bezirk Uster,completedBasicImmu,93389
2022-03-07,2022-03-13,10,109,Bezirk Uster,booster,62442
2022-03-07,2022-03-13,10,110,Bezirk Winterthur,atLeastOneDose,119970
2022-03-07,2022-03-13,10,110,Bezirk Winterthur,completedBasicImmu,118880
2022-03-07,2022-03-13,10,110,Bezirk Winterthur,booster,77312
2022-03-07,2022-03-13,10,111,Bezirk Dietikon,atLeastOneDose,62356
2022-03-07,2022-03-13,10,111,Bezirk Dietikon,completedBasicImmu,61781
2022-03-07,2022-03-13,10,111,Bezirk Dietikon,booster,37884
2022-03-07,2022-03-13,10,112,Bezirk Zurich,atLeastOneDose,316246
2022-03-07,2022-03-13,10,112,Bezirk Zurich,completedBasicImmu,313939
2022-03-07,2022-03-13,10,112,Bezirk Zurich,booster,214799
2022-03-07,2022-03-13,10,NA,andere Kantone,atLeastOneDose,9425
2022-03-07,2022-03-13,10,NA,andere Kantone,completedBasicImmu,9329
2022-03-07,2022-03-13,10,NA,andere Kantone,booster,4354
2022-03-07,2022-03-13,10,NA,Nachbarkantone,atLeastOneDose,33752
2022-03-07,2022-03-13,10,NA,Nachbarkantone,completedBasicImmu,33325
2022-03-07,2022-03-13,10,NA,Nachbarkantone,booster,19055
2022-03-07,2022-03-13,10,NA,unbekannt,atLeastOneDose,6194
2022-03-07,2022-03-13,10,NA,unbekannt,completedBasicImmu,6107
2022-03-07,2022-03-13,10,NA,unbekannt,booster,3312
2022-03-07,2022-03-13,10,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,4462
2022-03-07,2022-03-13,10,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,27743
2022-03-07,2022-03-13,10,NA,ZH aber ausserkantonal geimpft,booster,16033
2022-03-14,2022-03-20,11,101,Bezirk Affoltern,atLeastOneDose,37063
2022-03-14,2022-03-20,11,101,Bezirk Affoltern,completedBasicImmu,36781
2022-03-14,2022-03-20,11,101,Bezirk Affoltern,booster,25258
2022-03-14,2022-03-20,11,102,Bezirk Andelfingen,atLeastOneDose,19719
2022-03-14,2022-03-20,11,102,Bezirk Andelfingen,completedBasicImmu,19561
2022-03-14,2022-03-20,11,102,Bezirk Andelfingen,booster,13052
2022-03-14,2022-03-20,11,103,Bezirk Bulach,atLeastOneDose,106943
2022-03-14,2022-03-20,11,103,Bezirk Bulach,completedBasicImmu,106143
2022-03-14,2022-03-20,11,103,Bezirk Bulach,booster,68630
2022-03-14,2022-03-20,11,104,Bezirk Dielsdorf,atLeastOneDose,60763
2022-03-14,2022-03-20,11,104,Bezirk Dielsdorf,completedBasicImmu,60188
2022-03-14,2022-03-20,11,104,Bezirk Dielsdorf,booster,37844
2022-03-14,2022-03-20,11,105,Bezirk Hinwil,atLeastOneDose,62109
2022-03-14,2022-03-20,11,105,Bezirk Hinwil,completedBasicImmu,61534
